O_ID,D_ID,OD_Number,origin,destination,trips
10000207,10000167,2,10000207,10000167,2.0
10000207,10000168,5,10000207,10000168,5.0
10000207,10000171,1,10000207,10000171,1.0
10000207,10000172,8,10000207,10000172,8.0
10000207,10000174,1,10000207,10000174,1.0
10000207,10000176,6,10000207,10000176,6.0
10000207,10000177,1,10000207,10000177,1.0
10000207,10000181,2,10000207,10000181,2.0
10000207,10000183,3,10000207,10000183,3.0
10000207,10000186,16,10000207,10000186,16.0
10000207,10000187,2,10000207,10000187,2.0
10000207,10000188,1,10000207,10000188,1.0
10000207,10000189,2,10000207,10000189,2.0
10000207,10000193,2,10000207,10000193,2.0
10000207,10000201,5,10000207,10000201,5.0
10000207,10000207,2,10000207,10000207,2.0
10000207,10000208,2,10000207,10000208,2.0
10000207,10000209,1,10000207,10000209,1.0
10000207,10000212,1,10000207,10000212,1.0
10000207,10000213,7,10000207,10000213,7.0
10000207,10000214,3,10000207,10000214,3.0
10000207,10000217,6,10000207,10000217,6.0
10000207,10000219,1,10000207,10000219,1.0
10000207,10000221,1,10000207,10000221,1.0
10000207,10000226,1,10000207,10000226,1.0
10000207,10000227,1,10000207,10000227,1.0
10000207,10000232,3,10000207,10000232,3.0
10000207,10000236,2,10000207,10000236,2.0
10000207,10000238,2,10000207,10000238,2.0
10000207,10000242,1,10000207,10000242,1.0
10000207,10000243,2,10000207,10000243,2.0
10000207,10000246,1,10000207,10000246,1.0
10000207,10000249,6,10000207,10000249,6.0
10000207,10000254,2,10000207,10000254,2.0
10000207,10000255,1,10000207,10000255,1.0
10000207,10000256,4,10000207,10000256,4.0
10000207,10000257,3,10000207,10000257,3.0
10000207,10000258,1,10000207,10000258,1.0
10000207,10000261,1,10000207,10000261,1.0
10000207,10000264,5,10000207,10000264,5.0
10000207,10000266,10,10000207,10000266,10.0
10000207,10000267,37,10000207,10000267,37.0
10000207,10000268,8,10000207,10000268,8.0
10000207,10000269,6,10000207,10000269,6.0
10000207,10000270,6,10000207,10000270,6.0
10000207,10000278,6,10000207,10000278,6.0
10000207,10000279,8,10000207,10000279,8.0
10000207,10000281,43,10000207,10000281,43.0
10000207,10000283,3,10000207,10000283,3.0
10000207,10000284,6,10000207,10000284,6.0
10000207,10000286,11,10000207,10000286,11.0
10000207,10000288,1,10000207,10000288,1.0
10000207,10000289,4,10000207,10000289,4.0
10000207,10000290,1,10000207,10000290,1.0
10000207,10000291,3,10000207,10000291,3.0
10000207,10000292,1,10000207,10000292,1.0
10000207,10000293,1,10000207,10000293,1.0
10000207,10000294,1,10000207,10000294,1.0
10000207,10000299,1,10000207,10000299,1.0
10000207,10000301,2,10000207,10000301,2.0
10000207,10000302,2,10000207,10000302,2.0
10000207,10000305,1,10000207,10000305,1.0
10000207,10000308,1,10000207,10000308,1.0
10000207,10000313,1,10000207,10000313,1.0
10000207,10000318,2,10000207,10000318,2.0
10000207,10000323,2,10000207,10000323,2.0
10000207,10000325,1,10000207,10000325,1.0
10000208,10000000,1,10000208,10000000,1.0
10000208,10000003,1,10000208,10000003,1.0
10000208,10000004,1,10000208,10000004,1.0
10000208,10000005,1,10000208,10000005,1.0
10000208,10000006,2,10000208,10000006,2.0
10000208,10000009,24,10000208,10000009,24.0
10000208,10000010,5,10000208,10000010,5.0
10000208,10000011,1,10000208,10000011,1.0
10000208,10000012,2,10000208,10000012,2.0
10000208,10000014,3,10000208,10000014,3.0
10000208,10000020,2,10000208,10000020,2.0
10000208,10000021,4,10000208,10000021,4.0
10000208,10000024,1,10000208,10000024,1.0
10000208,10000025,7,10000208,10000025,7.0
10000208,10000026,1,10000208,10000026,1.0
10000208,10000033,1,10000208,10000033,1.0
10000208,10000034,2,10000208,10000034,2.0
10000208,10000036,1,10000208,10000036,1.0
10000208,10000037,1,10000208,10000037,1.0
10000208,10000039,1,10000208,10000039,1.0
10000208,10000040,1,10000208,10000040,1.0
10000208,10000048,2,10000208,10000048,2.0
10000208,10000052,2,10000208,10000052,2.0
10000208,10000055,1,10000208,10000055,1.0
10000208,10000057,1,10000208,10000057,1.0
10000208,10000062,2,10000208,10000062,2.0
10000208,10000065,3,10000208,10000065,3.0
10000208,10000070,1,10000208,10000070,1.0
10000208,10000073,6,10000208,10000073,6.0
10000208,10000074,13,10000208,10000074,13.0
10000208,10000075,1,10000208,10000075,1.0
10000208,10000077,1,10000208,10000077,1.0
10000208,10000078,2,10000208,10000078,2.0
10000208,10000085,2,10000208,10000085,2.0
10000208,10000086,6,10000208,10000086,6.0
10000208,10000087,3,10000208,10000087,3.0
10000208,10000093,2,10000208,10000093,2.0
10000208,10000097,1,10000208,10000097,1.0
10000208,10000105,5,10000208,10000105,5.0
10000208,10000107,2,10000208,10000107,2.0
10000208,10000109,1,10000208,10000109,1.0
10000208,10000117,7,10000208,10000117,7.0
10000208,10000124,2,10000208,10000124,2.0
10000208,10000125,3,10000208,10000125,3.0
10000208,10000130,1,10000208,10000130,1.0
10000208,10000134,2,10000208,10000134,2.0
10000208,10000135,1,10000208,10000135,1.0
10000208,10000136,1,10000208,10000136,1.0
10000208,10000137,1,10000208,10000137,1.0
10000208,10000138,2,10000208,10000138,2.0
10000208,10000139,1,10000208,10000139,1.0
10000208,10000141,2,10000208,10000141,2.0
10000208,10000152,2,10000208,10000152,2.0
10000208,10000155,1,10000208,10000155,1.0
10000208,10000165,5,10000208,10000165,5.0
10000208,10000166,26,10000208,10000166,26.0
10000208,10000168,1,10000208,10000168,1.0
10000208,10000169,2,10000208,10000169,2.0
10000208,10000174,2,10000208,10000174,2.0
10000208,10000176,2,10000208,10000176,2.0
10000208,10000181,1,10000208,10000181,1.0
10000208,10000182,1,10000208,10000182,1.0
10000208,10000186,3,10000208,10000186,3.0
10000208,10000187,1,10000208,10000187,1.0
10000208,10000188,2,10000208,10000188,2.0
10000208,10000195,2,10000208,10000195,2.0
10000208,10000208,2,10000208,10000208,2.0
10000208,10000209,1,10000208,10000209,1.0
10000208,10000212,5,10000208,10000212,5.0
10000208,10000213,5,10000208,10000213,5.0
10000208,10000214,9,10000208,10000214,9.0
10000208,10000216,1,10000208,10000216,1.0
10000208,10000217,4,10000208,10000217,4.0
10000208,10000228,1,10000208,10000228,1.0
10000208,10000232,1,10000208,10000232,1.0
10000208,10000235,2,10000208,10000235,2.0
10000208,10000236,1,10000208,10000236,1.0
10000208,10000238,2,10000208,10000238,2.0
10000208,10000241,1,10000208,10000241,1.0
10000208,10000243,1,10000208,10000243,1.0
10000208,10000244,1,10000208,10000244,1.0
10000208,10000246,1,10000208,10000246,1.0
10000208,10000249,2,10000208,10000249,2.0
10000208,10000253,2,10000208,10000253,2.0
10000208,10000256,2,10000208,10000256,2.0
10000208,10000257,1,10000208,10000257,1.0
10000208,10000262,2,10000208,10000262,2.0
10000208,10000266,5,10000208,10000266,5.0
10000208,10000267,6,10000208,10000267,6.0
10000208,10000269,5,10000208,10000269,5.0
10000208,10000270,1,10000208,10000270,1.0
10000208,10000273,3,10000208,10000273,3.0
10000208,10000275,1,10000208,10000275,1.0
10000208,10000279,1,10000208,10000279,1.0
10000208,10000281,13,10000208,10000281,13.0
10000208,10000284,2,10000208,10000284,2.0
10000208,10000286,4,10000208,10000286,4.0
10000208,10000288,2,10000208,10000288,2.0
10000208,10000290,1,10000208,10000290,1.0
10000208,10000291,1,10000208,10000291,1.0
10000208,10000292,1,10000208,10000292,1.0
10000208,10000294,1,10000208,10000294,1.0
10000208,10000298,1,10000208,10000298,1.0
10000208,10000300,1,10000208,10000300,1.0
10000208,10000301,7,10000208,10000301,7.0
10000208,10000302,1,10000208,10000302,1.0
10000208,10000311,1,10000208,10000311,1.0
10000208,10000321,1,10000208,10000321,1.0
10000209,10000001,1,10000209,10000001,1.0
10000209,10000004,6,10000209,10000004,6.0
10000209,10000006,2,10000209,10000006,2.0
10000209,10000008,5,10000209,10000008,5.0
10000209,10000009,50,10000209,10000009,50.0
10000209,10000010,6,10000209,10000010,6.0
10000209,10000011,1,10000209,10000011,1.0
10000209,10000012,1,10000209,10000012,1.0
10000209,10000015,19,10000209,10000015,19.0
10000209,10000018,6,10000209,10000018,6.0
10000209,10000019,1,10000209,10000019,1.0
10000209,10000020,10,10000209,10000020,10.0
10000209,10000021,11,10000209,10000021,11.0
10000209,10000025,10,10000209,10000025,10.0
10000209,10000026,1,10000209,10000026,1.0
10000209,10000027,2,10000209,10000027,2.0
10000209,10000037,9,10000209,10000037,9.0
10000209,10000038,3,10000209,10000038,3.0
10000209,10000039,1,10000209,10000039,1.0
10000209,10000040,3,10000209,10000040,3.0
10000209,10000042,1,10000209,10000042,1.0
10000209,10000048,1,10000209,10000048,1.0
10000209,10000052,1,10000209,10000052,1.0
10000209,10000062,3,10000209,10000062,3.0
10000209,10000070,11,10000209,10000070,11.0
10000209,10000071,3,10000209,10000071,3.0
10000209,10000073,25,10000209,10000073,25.0
10000209,10000074,25,10000209,10000074,25.0
10000209,10000076,3,10000209,10000076,3.0
10000209,10000077,1,10000209,10000077,1.0
10000209,10000078,1,10000209,10000078,1.0
10000209,10000079,6,10000209,10000079,6.0
10000209,10000081,2,10000209,10000081,2.0
10000209,10000082,1,10000209,10000082,1.0
10000209,10000083,2,10000209,10000083,2.0
10000209,10000084,1,10000209,10000084,1.0
10000209,10000085,8,10000209,10000085,8.0
10000209,10000086,36,10000209,10000086,36.0
10000209,10000087,20,10000209,10000087,20.0
10000209,10000091,1,10000209,10000091,1.0
10000209,10000097,2,10000209,10000097,2.0
10000209,10000101,9,10000209,10000101,9.0
10000209,10000102,2,10000209,10000102,2.0
10000209,10000107,5,10000209,10000107,5.0
10000209,10000108,1,10000209,10000108,1.0
10000209,10000109,4,10000209,10000109,4.0
10000209,10000110,1,10000209,10000110,1.0
10000209,10000111,1,10000209,10000111,1.0
10000209,10000115,6,10000209,10000115,6.0
10000209,10000117,16,10000209,10000117,16.0
10000209,10000119,5,10000209,10000119,5.0
10000209,10000122,1,10000209,10000122,1.0
10000209,10000124,9,10000209,10000124,9.0
10000209,10000125,7,10000209,10000125,7.0
10000209,10000129,2,10000209,10000129,2.0
10000209,10000130,1,10000209,10000130,1.0
10000209,10000131,1,10000209,10000131,1.0
10000209,10000135,5,10000209,10000135,5.0
10000209,10000138,3,10000209,10000138,3.0
10000209,10000141,3,10000209,10000141,3.0
10000209,10000142,1,10000209,10000142,1.0
10000209,10000144,2,10000209,10000144,2.0
10000209,10000149,1,10000209,10000149,1.0
10000209,10000152,1,10000209,10000152,1.0
10000209,10000155,4,10000209,10000155,4.0
10000209,10000156,1,10000209,10000156,1.0
10000209,10000161,2,10000209,10000161,2.0
10000209,10000162,7,10000209,10000162,7.0
10000209,10000163,15,10000209,10000163,15.0
10000209,10000164,1,10000209,10000164,1.0
10000209,10000165,6,10000209,10000165,6.0
10000209,10000166,150,10000209,10000166,150.0
10000209,10000168,2,10000209,10000168,2.0
10000209,10000169,5,10000209,10000169,5.0
10000209,10000174,1,10000209,10000174,1.0
10000209,10000178,1,10000209,10000178,1.0
10000209,10000181,1,10000209,10000181,1.0
10000209,10000182,13,10000209,10000182,13.0
10000209,10000185,6,10000209,10000185,6.0
10000209,10000186,7,10000209,10000186,7.0
10000209,10000187,1,10000209,10000187,1.0
10000209,10000188,1,10000209,10000188,1.0
10000209,10000190,1,10000209,10000190,1.0
10000209,10000194,1,10000209,10000194,1.0
10000209,10000200,1,10000209,10000200,1.0
10000209,10000203,1,10000209,10000203,1.0
10000209,10000204,1,10000209,10000204,1.0
10000209,10000206,2,10000209,10000206,2.0
10000209,10000208,1,10000209,10000208,1.0
10000209,10000209,60,10000209,10000209,60.0
10000209,10000211,1,10000209,10000211,1.0
10000209,10000212,4,10000209,10000212,4.0
10000209,10000213,34,10000209,10000213,34.0
10000209,10000214,10,10000209,10000214,10.0
10000209,10000216,3,10000209,10000216,3.0
10000209,10000217,10,10000209,10000217,10.0
10000209,10000219,1,10000209,10000219,1.0
10000209,10000220,4,10000209,10000220,4.0
10000209,10000226,3,10000209,10000226,3.0
10000209,10000227,2,10000209,10000227,2.0
10000209,10000228,1,10000209,10000228,1.0
10000209,10000231,4,10000209,10000231,4.0
10000209,10000232,16,10000209,10000232,16.0
10000209,10000233,2,10000209,10000233,2.0
10000209,10000236,5,10000209,10000236,5.0
10000209,10000237,2,10000209,10000237,2.0
10000209,10000238,1,10000209,10000238,1.0
10000209,10000239,1,10000209,10000239,1.0
10000209,10000241,2,10000209,10000241,2.0
10000209,10000242,2,10000209,10000242,2.0
10000209,10000244,1,10000209,10000244,1.0
10000209,10000245,2,10000209,10000245,2.0
10000209,10000246,1,10000209,10000246,1.0
10000209,10000249,5,10000209,10000249,5.0
10000209,10000250,1,10000209,10000250,1.0
10000209,10000253,1,10000209,10000253,1.0
10000209,10000254,2,10000209,10000254,2.0
10000209,10000256,1,10000209,10000256,1.0
10000209,10000257,1,10000209,10000257,1.0
10000209,10000258,1,10000209,10000258,1.0
10000209,10000263,2,10000209,10000263,2.0
10000209,10000264,2,10000209,10000264,2.0
10000209,10000266,56,10000209,10000266,56.0
10000209,10000267,82,10000209,10000267,82.0
10000209,10000268,17,10000209,10000268,17.0
10000209,10000269,28,10000209,10000269,28.0
10000209,10000270,7,10000209,10000270,7.0
10000209,10000271,5,10000209,10000271,5.0
10000209,10000273,4,10000209,10000273,4.0
10000209,10000277,1,10000209,10000277,1.0
10000209,10000278,1,10000209,10000278,1.0
10000209,10000280,3,10000209,10000280,3.0
10000209,10000281,79,10000209,10000281,79.0
10000209,10000282,2,10000209,10000282,2.0
10000209,10000283,22,10000209,10000283,22.0
10000209,10000284,35,10000209,10000284,35.0
10000209,10000285,7,10000209,10000285,7.0
10000209,10000286,14,10000209,10000286,14.0
10000209,10000287,3,10000209,10000287,3.0
10000209,10000288,16,10000209,10000288,16.0
10000209,10000289,6,10000209,10000289,6.0
10000209,10000290,4,10000209,10000290,4.0
10000209,10000291,10,10000209,10000291,10.0
10000209,10000292,3,10000209,10000292,3.0
10000209,10000293,3,10000209,10000293,3.0
10000209,10000295,3,10000209,10000295,3.0
10000209,10000297,1,10000209,10000297,1.0
10000209,10000298,2,10000209,10000298,2.0
10000209,10000299,1,10000209,10000299,1.0
10000209,10000300,2,10000209,10000300,2.0
10000209,10000301,12,10000209,10000301,12.0
10000209,10000302,10,10000209,10000302,10.0
10000209,10000303,1,10000209,10000303,1.0
10000209,10000313,9,10000209,10000313,9.0
10000209,10000318,2,10000209,10000318,2.0
10000209,10000320,1,10000209,10000320,1.0
10000209,10000321,1,10000209,10000321,1.0
10000209,10000327,1,10000209,10000327,1.0
10000210,10000005,1,10000210,10000005,1.0
10000210,10000006,1,10000210,10000006,1.0
10000210,10000007,2,10000210,10000007,2.0
10000210,10000008,2,10000210,10000008,2.0
10000210,10000009,19,10000210,10000009,19.0
10000210,10000010,3,10000210,10000010,3.0
10000210,10000011,2,10000210,10000011,2.0
10000210,10000012,1,10000210,10000012,1.0
10000210,10000015,4,10000210,10000015,4.0
10000210,10000019,1,10000210,10000019,1.0
10000210,10000020,13,10000210,10000020,13.0
10000210,10000021,10,10000210,10000021,10.0
10000210,10000025,5,10000210,10000025,5.0
10000210,10000028,1,10000210,10000028,1.0
10000210,10000036,2,10000210,10000036,2.0
10000210,10000037,2,10000210,10000037,2.0
10000210,10000039,2,10000210,10000039,2.0
10000210,10000040,1,10000210,10000040,1.0
10000210,10000056,2,10000210,10000056,2.0
10000210,10000070,12,10000210,10000070,12.0
10000210,10000071,1,10000210,10000071,1.0
10000210,10000072,1,10000210,10000072,1.0
10000210,10000073,15,10000210,10000073,15.0
10000210,10000074,14,10000210,10000074,14.0
10000210,10000075,2,10000210,10000075,2.0
10000210,10000076,4,10000210,10000076,4.0
10000210,10000081,1,10000210,10000081,1.0
10000210,10000082,2,10000210,10000082,2.0
10000210,10000084,1,10000210,10000084,1.0
10000210,10000085,1,10000210,10000085,1.0
10000210,10000086,29,10000210,10000086,29.0
10000210,10000087,14,10000210,10000087,14.0
10000210,10000091,1,10000210,10000091,1.0
10000210,10000093,4,10000210,10000093,4.0
10000210,10000094,4,10000210,10000094,4.0
10000210,10000096,1,10000210,10000096,1.0
10000210,10000097,2,10000210,10000097,2.0
10000210,10000101,2,10000210,10000101,2.0
10000210,10000102,1,10000210,10000102,1.0
10000210,10000106,1,10000210,10000106,1.0
10000210,10000107,2,10000210,10000107,2.0
10000210,10000114,1,10000210,10000114,1.0
10000210,10000115,3,10000210,10000115,3.0
10000210,10000116,1,10000210,10000116,1.0
10000210,10000117,7,10000210,10000117,7.0
10000210,10000118,1,10000210,10000118,1.0
10000210,10000120,1,10000210,10000120,1.0
10000210,10000123,1,10000210,10000123,1.0
10000210,10000124,3,10000210,10000124,3.0
10000210,10000125,4,10000210,10000125,4.0
10000210,10000126,1,10000210,10000126,1.0
10000210,10000129,1,10000210,10000129,1.0
10000210,10000133,1,10000210,10000133,1.0
10000210,10000135,1,10000210,10000135,1.0
10000210,10000140,2,10000210,10000140,2.0
10000210,10000141,3,10000210,10000141,3.0
10000210,10000142,1,10000210,10000142,1.0
10000210,10000144,3,10000210,10000144,3.0
10000210,10000145,2,10000210,10000145,2.0
10000210,10000148,1,10000210,10000148,1.0
10000210,10000153,1,10000210,10000153,1.0
10000210,10000156,2,10000210,10000156,2.0
10000210,10000157,1,10000210,10000157,1.0
10000210,10000160,1,10000210,10000160,1.0
10000210,10000161,1,10000210,10000161,1.0
10000210,10000163,2,10000210,10000163,2.0
10000210,10000165,1,10000210,10000165,1.0
10000210,10000166,92,10000210,10000166,92.0
10000210,10000168,3,10000210,10000168,3.0
10000210,10000174,1,10000210,10000174,1.0
10000210,10000178,1,10000210,10000178,1.0
10000210,10000182,10,10000210,10000182,10.0
10000210,10000186,6,10000210,10000186,6.0
10000210,10000188,2,10000210,10000188,2.0
10000210,10000189,1,10000210,10000189,1.0
10000210,10000190,1,10000210,10000190,1.0
10000210,10000191,1,10000210,10000191,1.0
10000210,10000194,3,10000210,10000194,3.0
10000210,10000200,1,10000210,10000200,1.0
10000210,10000209,10,10000210,10000209,10.0
10000210,10000210,11,10000210,10000210,11.0
10000210,10000211,4,10000210,10000211,4.0
10000210,10000212,4,10000210,10000212,4.0
10000210,10000213,18,10000210,10000213,18.0
10000210,10000214,3,10000210,10000214,3.0
10000210,10000217,11,10000210,10000217,11.0
10000210,10000220,1,10000210,10000220,1.0
10000210,10000224,1,10000210,10000224,1.0
10000210,10000227,1,10000210,10000227,1.0
10000210,10000231,4,10000210,10000231,4.0
10000210,10000232,4,10000210,10000232,4.0
10000210,10000233,1,10000210,10000233,1.0
10000210,10000241,2,10000210,10000241,2.0
10000210,10000242,4,10000210,10000242,4.0
10000210,10000249,5,10000210,10000249,5.0
10000210,10000253,1,10000210,10000253,1.0
10000210,10000255,4,10000210,10000255,4.0
10000210,10000264,5,10000210,10000264,5.0
10000210,10000266,38,10000210,10000266,38.0
